chr	start	end	length	nCG	meanMethy1	meanMethy2	diff.Methy	areaStat
chr2	60787403	60787599	197	4	0.375358636448926	0.748146022718325	-0.372787386269399	-9.79458224494135
chr13	106254255	106254714	460	5	0.647263081546184	0.860551504377516	-0.213288422831332	-9.78142562968229
chrX	141427440	141427575	136	4	0.290092348944252	0.721697509557318	-0.431605160613066	-9.77632441021218
chr1	4627930	4628069	140	4	0.441218508030033	0.758895093405827	-0.317676585375794	-9.77570195098757
chrX	141386841	141386928	88	4	0.710304716223007	0.29294927172252	0.417355444500487	9.76855260684592
chr14	97333916	97334075	160	4	0.672967000891345	0.299359295461317	0.373607705430027	9.76404028549054
chr14	80178367	80178426	60	4	0.185935505170645	0.518753185552235	-0.332817680381589	-9.75335743563151
chr9	65573134	65573237	104	4	0.543500740174503	0.957181459247687	-0.413680719073184	-9.75193605658673
chrX	74819034	74819205	172	4	0.402999594272532	0.791455672542339	-0.388456078269807	-9.74809459804888
chr2	194422723	194422796	74	4	0.462216520595522	0.888295305948044	-0.426078785352522	-9.74335851278611
chr16	26268817	26268940	124	4	0.0941240495291007	0.478851173245117	-0.384727123716016	-9.74167812678613
chr1	164906774	164907656	883	4	0.522127107971049	0.767825608393735	-0.245698500422686	-9.74148801781272
chr14	63385150	63385214	65	4	0.872317860270618	0.470734788985716	0.401583071284902	9.73782589198958
chr4	27145985	27146634	650	5	0.828292764396375	0.715925946355196	0.112366818041179	9.72580595187024
chr1	160640711	160640874	164	4	0.847648713284785	0.521670571111671	0.325978142173115	9.72576218201603
chr5	6991201	6991333	133	4	0.853909798966764	0.462801597599895	0.39110820136687	9.71897694873304
chr21	21399507	21399713	207	4	0.543801897237743	0.870829541124941	-0.327027643887197	-9.71608810276277
chrX	57486434	57486608	175	4	0.351085567059584	0.683021281646335	-0.331935714586751	-9.70722602023648
chr4	73025377	73026079	703	5	0.660541502882349	0.840520963545756	-0.179979460663408	-9.70154721436615
chr9	41755342	41755476	135	4	0.669593463583213	0.286550993139942	0.383042470443271	9.69102655743778
chr7	57015364	57015415	52	4	0.827893900769069	0.479774545229335	0.348119355539733	9.69056576505963
chr6	78629509	78629635	127	4	0.438302433494207	0.817121672355124	-0.378819238860916	-9.68348123689763
chrX	26623010	26623253	244	4	0.814387314708682	0.464134031314608	0.350253283394074	9.67692215656592
chr11	124024280	124024371	92	4	0.806817296782175	0.447748788356053	0.359068508426122	9.67407495324941
chr1	706301	706375	75	4	0.565795644933423	0.93437166394159	-0.368576019008167	-9.66315650573182
chr2	19611185	19611275	91	4	0.511410511400677	0.890209216780423	-0.378798705379746	-9.66305116059203
chr19	28955370	28955586	217	4	0.746624000014366	0.421435376571728	0.325188623442637	9.64117657882727
chrY	14341612	14341828	217	4	0.472041695020549	0.852128710472443	-0.380087015451894	-9.632672934268
chr3	26372388	26372928	541	4	0.306095397073125	0.592481128266073	-0.286385731192948	-9.63221969483045
chr4	98542979	98544749	1771	4	0.361737172618527	0.647410477348044	-0.285673304729518	-9.62601885059676
chr16	86249311	86249397	87	4	0.521950187129794	0.820105228345807	-0.298155041216013	-9.61846318724984
chr15	53585533	53585626	94	4	0.647689230593175	0.301708537267184	0.345980693325991	9.60634383543303
chr1	103067131	103067217	87	4	0.396725665295027	0.798125576019217	-0.40139991072419	-9.60070401240046
chrX	107899377	107899556	180	4	0.399913722534373	0.740783970835306	-0.340870248300933	-9.59996166209272
chr11	100042502	100042623	122	4	0.160981100374411	0.519667990712295	-0.358686890337884	-9.59566700839722
chrX	146539052	146539117	66	4	0.827604088778773	0.415503745667604	0.412100343111169	9.58557953636778
chr8	87598810	87599026	217	4	0.633680067318562	0.954456103362109	-0.320776036043546	-9.58008843306218
chr2	81510728	81510955	228	4	0.331268783014809	0.730798709412816	-0.399529926398006	-9.57821465954275
chrX	148581098	148581178	81	4	0.805610520059101	0.44526732278794	0.36034319727116	9.57075961860635
chr5	163660173	163660236	64	4	0.443118496745322	0.814052565981205	-0.370934069235883	-9.55688158979137
chr2	76196376	76197398	1023	5	0.40756045384366	0.595940965823668	-0.188380511980008	-9.53923731143017
chr9	117426458	117427073	616	4	0.475279893719931	0.679283442935518	-0.204003549215586	-9.53441068474381
chr5	25383616	25383713	98	4	0.383861458069898	0.76936233220131	-0.385500874131412	-9.52741051108802
chr14	58571454	58571588	135	4	0.752058542421065	0.378428521599535	0.37363002082153	9.52505606093977
chr4	73557010	73557122	113	4	0.395910847744059	0.809292222330086	-0.413381374586027	-9.52369145259535
chr19	54646101	54646187	87	4	0.254161029650677	0.623558918349708	-0.369397888699032	-9.51834762882525
chr9	27273643	27273706	64	4	0.791146061971524	0.397851589127007	0.393294472844517	9.51681560103111
chr18	22295759	22295856	98	4	0.914009991687199	0.524447160433804	0.389562831253395	9.51644623988579
chr15	80420209	80420324	116	4	0.792695798845501	0.41311502390756	0.379580774937941	9.49678265551726
chr14	47708393	47708466	74	4	0.37595231396861	0.72830404029236	-0.35235172632375	-9.4962061956459
chr13	49041545	49041611	67	4	0.930655721696908	0.531071751997396	0.399583969699512	9.48776455533923
chr1	121468519	121468570	52	4	0.543500740382986	0.951570238989229	-0.408069498606243	-9.48416477847406
chr2	139692877	139693718	842	5	0.479592336601717	0.687811768077402	-0.208219431475685	-9.47808054029596
chr10	118222651	118223317	667	5	0.646416449577367	0.416191704434796	0.230224745142571	9.45103350085442
chrX	99121940	99122512	573	5	0.28478522224377	0.488009960575937	-0.203224738332167	-9.43590164366071
chr10	81096748	81096833	86	4	0.470676993891751	0.802112085999385	-0.331435092107634	-9.43366166483204
chr8	90083094	90084414	1321	4	0.353042228145651	0.61926385009632	-0.266221621950669	-9.43285979158983
chr6	42254300	42254796	497	4	0.844708365109105	0.486013236266839	0.358695128842266	9.41232985611945
chr1	143154841	143154929	89	4	0.868582786362228	0.460479282532902	0.408103503829326	9.40403141374512
chr9	46898061	46898139	79	4	0.200570910629121	0.594636553041522	-0.394065642412401	-9.37247272807389
chr6	105423676	105423794	119	4	0.417207555830621	0.803233263812884	-0.386025707982263	-9.36882352134105
chr11	22782467	22783277	811	4	0.505730995700394	0.723605279752028	-0.217874284051634	-9.35319507918757
chr7	119332228	119332324	97	4	0.634294044746382	0.237234980530427	0.397059064215955	9.34784606852815
chr2	233017084	233017215	132	4	0.850599117029	0.491017993996475	0.359581123032524	9.3212111359825
chr7	56975775	56975858	84	4	0.193875737461141	0.674203500424709	-0.480327762963568	-9.31582024704951
chr11	46365585	46365640	56	4	0.359120648795109	0.729543063432552	-0.370422414637443	-9.28815987454172
chr2	79770271	79770386	116	4	0.675883204828801	0.255187489110604	0.420695715718197	9.26633394822326
chr15	82648539	82648613	75	4	0.543500740251617	0.944267153510426	-0.400766413258809	-9.2379087874699
chr2	21974276	21974376	101	4	0.776228693207843	0.369245372417193	0.40698332079065	9.2261812320151
chr11	80638995	80639627	633	7	0.67021000120101	0.468577707133547	0.201632294067462	9.20280281111782
chr5	174554683	174554808	126	4	0.886877422169774	0.52456800922643	0.362309412943344	9.14522759484191
chr4	116420082	116420872	791	5	0.307962355798746	0.621737950115171	-0.313775594316425	-9.13767607171417
chr7	153310665	153310742	78	4	0.627978802737998	0.185912874932989	0.442065927805009	9.01969599554397
chr2	131438211	131440083	1873	4	0.62565312133127	0.287035799134133	0.338617322197137	9.0081498406051
chr6	24341840	24342173	334	6	0.479830107883376	0.259515407405656	0.22031470047772	8.84077061355133
chr14	19065269	19065394	126	4	0.349923249385793	0.762245174249993	-0.412321924864199	-8.83434293177087
chr5	19790216	19790568	353	4	0.861506842399969	0.595134720255225	0.266372122144744	8.74184480394942
chr21	24251639	24253072	1434	9	0.705756374700627	0.602852139864666	0.102904234835961	8.73345120125826
chrX	37034251	37034991	741	5	0.45464191813632	0.718147153202367	-0.263505235066047	-8.73082191899871
chr18	61530078	61530439	362	4	0.749754265399086	0.545823786609203	0.203930478789883	8.64803050749705
chr7	150292545	150293236	692	5	0.344267105425695	0.559541067077704	-0.215273961652009	-8.61692465301276
chr1	13351007	13352768	1762	5	0.82351640727334	0.602105409037509	0.221410998235831	8.57537290141409
chrX	58494676	58495445	770	5	0.548265730862748	0.765131314648096	-0.216865583785348	-8.54685710090129
chr16	82432562	82433247	686	4	0.577224826803843	0.382330321342879	0.194894505460964	8.48415715937775
chrX	125189040	125190151	1112	6	0.15647773034933	0.282834985121909	-0.126357254772579	-8.36201922198149
chr4	26971498	26971942	445	4	0.570483860365124	0.837280872917428	-0.266797012552304	-8.35521756956733
chr15	51976503	51977312	810	5	0.518397237391377	0.69566038961052	-0.177263152219143	-8.35073684032315
chr17	49967520	49968061	542	5	0.437691520318137	0.648417549550935	-0.210726029232798	-8.32490352622847
chr4	165216190	165217196	1007	4	0.589572503644318	0.408974667208034	0.180597836436284	8.26788190146214
chr7	62361223	62361589	367	5	0.497104889788517	0.230006976714047	0.26709791307447	8.23863602737138
chr3	84390515	84391103	589	5	0.742676420318969	0.508997167606428	0.233679252712541	8.02574363274328
chrX	86971120	86973713	2594	6	0.597288795937126	0.440293433751112	0.156995362186015	7.97880854291508
chr8	115047814	115049006	1193	4	0.425360094322923	0.665423260345667	-0.240063166022744	-7.9130033705372
chr4	179780263	179781014	752	4	0.819229204597108	0.58914233386121	0.230086870735898	7.89526348619506
chr5	30632971	30635714	2744	7	0.785383369666351	0.633179749510834	0.152203620155518	7.88055593893024
chr9	65980063	65980678	616	7	0.515984553673142	0.699710940742512	-0.18372638706937	-7.83556856053848
chr19	35318783	35319101	319	4	0.691891235782796	0.457603063564948	0.234288172217848	7.78761591032008
chr9	105897047	105902103	5057	6	0.633849952778367	0.851975182978717	-0.21812523020035	-7.6830994988123
chr9	81565951	81567106	1156	5	0.706265745001061	0.847694320092426	-0.141428575091365	-7.6752713159273
chr1	211336414	211337433	1020	4	0.543820429381825	0.778309062895485	-0.23448863351366	-7.66849454215908
chr2	185225995	185226819	825	5	0.365235650660969	0.471703598716912	-0.106467948055943	-7.64945420022428
chr5	85399410	85399824	415	4	0.383632789028514	0.588973441792975	-0.20534065276446	-7.64399528271537
chr9	10352309	10354475	2167	5	0.779615293120873	0.54666083993289	0.232954453187983	7.62023883083937
chr18	27766985	27768154	1170	6	0.664234887671723	0.788081126691453	-0.12384623901973	-7.54245799866801
chr3	160691223	160691905	683	4	0.890501065792739	0.736521427494043	0.153979638298695	7.54173030156625
chr10	53371041	53371715	675	4	0.683181247458919	0.439299936604687	0.243881310854232	7.4945306406946
chr1	75482386	75483174	789	4	0.724513866473057	0.550473447292062	0.174040419180995	7.48313165530957
chr5	59381208	59385912	4705	7	0.545130708697194	0.72597141069853	-0.180840702001336	-7.4823389764805
chr15	88490873	88491292	420	4	0.750270163255072	0.54306767073896	0.207202492516112	7.43540143320642
chr2	155398213	155398889	677	5	0.421183301231094	0.609104187002422	-0.187920885771327	-7.42259164356158
chr10	24047676	24048641	966	5	0.460580982077098	0.613874314766337	-0.153293332689239	-7.30154281186389
chr6	89037653	89039333	1681	6	0.699743476543876	0.756993376192244	-0.0572498996483682	-7.29871872831676
chr15	20885877	20886585	709	8	0.576055301882483	0.432139732813023	0.14391556906946	7.28766937643101
chr1	94659515	94660122	608	4	0.869206105785532	0.648068741150002	0.22113736463553	7.28031014715595
chrX	78061021	78061756	736	4	0.723496165384976	0.535503522499568	0.187992642885408	7.27938399928254
chr4	18073497	18074698	1202	4	0.485559398102263	0.654064886925677	-0.168505488823413	-7.27290728791667
chr5	104402244	104402678	435	5	0.559726378960327	0.757661070025317	-0.197934691064991	-7.26058656685091
chr6	18533090	18534179	1090	5	0.254096263480532	0.50899736270141	-0.254901099220878	-7.23283194465061
chr20	47072457	47073406	950	4	0.806925482160671	0.53251960674384	0.274405875416831	7.19596913212881
chr9	68743638	68744460	823	4	0.62590862092499	0.441270573912641	0.18463804701235	7.18978873314883
chr8	4574314	4575342	1029	4	0.723479011836238	0.822101785074743	-0.0986227732385052	-7.1835156725186
chr19	42682565	42683180	616	5	0.604358416951357	0.736407063809719	-0.132048646858361	-7.17631172038174
chr1	195360317	195361248	932	4	0.728704897856894	0.837089422947168	-0.108384525090274	-7.13398723959773
chr10	107427168	107427570	403	4	0.493253689653531	0.317386512228345	0.175867177425186	7.13277917057577
chrX	141417433	141418299	867	4	0.528405996145902	0.264555376645124	0.263850619500778	7.12151434197016
chr13	70593904	70594817	914	4	0.70957885913563	0.523842090834864	0.185736768300766	7.11726485557825
chr4	57419080	57419964	885	4	0.603265950793455	0.770328687322678	-0.167062736529222	-7.10843772432652
chr6	13940397	13941162	766	5	0.604713385613632	0.695393137885301	-0.0906797522716686	-7.10217464777317
chr12	17041059	17045053	3995	4	0.443314933983217	0.649031855948294	-0.205716921965077	-7.06427426709372
chr11	91495937	91497683	1747	4	0.576938145018216	0.364593056885527	0.212345088132688	7.03212369520166
chr13	104296015	104296592	578	4	0.598543086815507	0.746420130814409	-0.147877043998902	-7.02726871026356
chr12	82892227	82893018	792	4	0.682335662743324	0.504121033624951	0.178214629118373	7.00483847783723
chr18	38119691	38120102	412	4	0.59405811934573	0.426703135925175	0.167354983420556	6.96439814455547
chr9	30770472	30771834	1363	5	0.615728763522354	0.441710701721946	0.174018061800408	6.9619227433106
chrX	79186272	79187626	1355	4	0.658078609768026	0.77810882523123	-0.120030215463204	-6.93528684100508
chr6	77119498	77120297	800	4	0.601859322807053	0.465940111848325	0.135919210958727	6.91685332493995
chr6	146379189	146379768	580	5	0.684919277351719	0.423971147777018	0.260948129574701	6.90178864034722
chr11	126995492	126996023	532	4	0.686755255615991	0.453478679814286	0.233276575801704	6.87791412148555
chr12	4860793	4861302	510	4	0.497859991448834	0.705118146097665	-0.207258154648831	-6.79139585583504
chr9	17814537	17815206	670	4	0.732966545764073	0.626159549321073	0.106806996443	6.72911447330231
chr6	73762401	73763642	1242	6	0.380695828627759	0.571193359262801	-0.190497530635043	-6.72751687431461
chr15	26737431	26737898	468	4	0.583228152192731	0.398477191512583	0.184750960680147	6.72594014312027
chr7	146491805	146492450	646	5	0.564687015797283	0.745364609732669	-0.180677593935386	-6.59615626428377
chr2	138347310	138348071	762	4	0.72526804309996	0.583224245600405	0.142043797499555	6.54943181117332
chr4	61007404	61008719	1316	4	0.456920344731236	0.599127721949064	-0.142207377217827	-6.41057399747061
chr7	31574639	31577910	3272	4	0.674054751508204	0.508742522930675	0.16531222857753	6.3712860304936
chr8	38229027	38229342	316	5	0.622146949951144	0.861728328605885	-0.239581378654741	-6.30583812759344
chr6	66765650	66766281	632	4	0.360279751836337	0.538530864172297	-0.17825111233596	-6.28526643604868
chr2	143014222	143015467	1246	4	0.651596712498993	0.394677824652717	0.256918887846276	6.27338395509074
chr7	10963667	10964632	966	4	0.819590540221904	0.649803895248085	0.169786644973819	6.2688048827285
chrX	83398097	83398693	597	4	0.688469394070193	0.394314398383659	0.294154995686534	6.24899768888888
chr3	490769	491128	360	4	0.650489710726146	0.535681572489813	0.114808138236333	6.21912289678664
chr1	80702113	80702891	779	4	0.761907507790663	0.889161533814938	-0.127254026024275	-6.20759431559834
chrX	62881171	62882124	954	4	0.71207492287757	0.511707298868389	0.20036762400918	6.19417849737169
chr1	106037160	106037705	546	4	0.82109486152677	0.723197856087198	0.0978970054395716	6.17632459696524
chr4	43193296	43193905	610	4	0.414553749637125	0.569251190537114	-0.154697440899989	-6.12009445335958
chrX	153891694	153892101	408	5	0.520837535347237	0.623098887249455	-0.102261351902218	-6.10803762029714
chr5	140586164	140586788	625	4	0.534176486143472	0.381553299525662	0.15262318661781	6.10246310320835
chr3	19465167	19467024	1858	9	0.557708346409509	0.468033412515196	0.0896749338943131	6.10196361361112
chr12	88935242	88935560	319	4	0.555574484769342	0.418551534389516	0.137022950379826	6.0966775076723
chr4	177867033	177867683	651	4	0.88893680863086	0.651848652544741	0.23708815608612	6.05776347441797
chr11	105505366	105505780	415	4	0.590337073465838	0.413966163750248	0.17637090971559	6.05092156729695
chr4	46580791	46582402	1612	4	0.55887459319483	0.375619420183849	0.18325517301098	6.0385835555934
chr3	120573990	120574478	489	4	0.540438818800762	0.677427161009619	-0.136988342208857	-6.03184966307631
chr9	70184850	70185315	466	4	0.660953524851412	0.865503701556334	-0.204550176704922	-5.99150844885867
chr4	32612280	32613259	980	4	0.706937671855985	0.532206032808046	0.174731639047939	5.95801851193655
chr1	31031276	31032210	935	4	0.659172693828764	0.432761211521715	0.226411482307049	5.88393310843322
chr9	10451860	10452250	391	4	0.439245832324052	0.294982499652175	0.144263332671878	5.8764207612332
chr7	48603353	48604679	1327	4	0.749836699112661	0.683019227491294	0.0668174716213672	5.82459305639495
chr8	85000771	85001176	406	4	0.725893640332692	0.852007715051444	-0.126114074718752	-5.80637253534172
chr1	247787525	247788490	966	4	0.749620347045122	0.658357654674901	0.091262692370221	5.79252385338421
chr6	80804261	80805613	1353	6	0.600912890897677	0.440153137987352	0.160759752910325	5.77210492229277
chr12	48318901	48320012	1112	4	0.876245936410961	0.729157146365298	0.147088790045664	5.74706315203073
chr1	195500274	195500808	535	4	0.373755453179834	0.548974510921293	-0.175219057741459	-5.72867798886894
chr6	56160034	56161366	1333	4	0.857840816477222	0.747834007389505	0.110006809087718	5.71472997284906
chr12	74278247	74280520	2274	6	0.678083651060339	0.613103625179599	0.0649800258807395	5.70552349015592
chr3	118111537	118113393	1857	4	0.552784835644324	0.379181715288111	0.173603120356213	5.696818085702
chr2	177113082	177113656	575	4	0.616056559669561	0.375260215996759	0.240796343672803	5.66344289017935
chr11	37113713	37114871	1159	4	0.680186448406534	0.567866967395526	0.112319481011008	5.61352067392071
chr6	167300516	167301191	676	5	0.485734034806748	0.589786956538656	-0.104052921731908	-5.56214314979342
chrX	65142134	65142757	624	6	0.490080710889524	0.689695401059943	-0.199614690170418	-5.51996955567199
chrX	43516817	43517539	723	5	0.746083050477751	0.619906130142338	0.126176920335414	5.49480842090125
chr8	76148875	76150703	1829	4	0.465295797082732	0.625673868866182	-0.16037807178345	-5.4141641456002
chr12	20718102	20718950	849	4	0.730042709776946	0.870204867515368	-0.140162157738423	-5.41405609230629
chr5	104766069	104766643	575	4	0.427051681393621	0.525116250339402	-0.0980645689457806	-5.39629427681867
chr4	43924602	43925479	878	4	0.610952177833585	0.788798822744016	-0.177846644910431	-5.3920346351544
chr4	9033402	9034086	685	5	0.64272579762972	0.549184857158846	0.0935409404708732	5.26718767737942
chr4	65951706	65953120	1415	6	0.629761816607371	0.533737003936072	0.0960248126712985	5.22890359055892
chr6	73661360	73662509	1150	4	0.621884302528666	0.789612100305665	-0.167727797776999	-5.22653534068657
chr6	49738099	49739037	939	4	0.402805184881213	0.559119675978227	-0.156314491097014	-5.19223387373685
chr10	85342087	85342751	665	4	0.514367108985327	0.325784843706423	0.188582265278904	5.18317573564211
chr18	64223682	64225359	1678	4	0.453593254923095	0.565410289695908	-0.111817034772813	-5.1559778587753
chrX	83743384	83744004	621	4	0.677364463047227	0.856397479713784	-0.179033016666557	-5.1434485687907
chr11	55210880	55212093	1214	4	0.622302944777944	0.49687687456225	0.125426070215694	5.12842674765747
chr1	13161536	13162070	535	6	0.788121592301454	0.656132011400421	0.131989580901033	5.05845059440115
chr11	129211557	129212064	508	4	0.758524380045022	0.559943261791113	0.198581118253909	5.04900844659564
chr3	152081718	152082711	994	4	0.846365826417223	0.643563859844754	0.202801966572469	5.03861399934475
chr2	196832227	196833231	1005	4	0.791017305377509	0.631677512940882	0.159339792436627	5.0226535657138
chr12	4149953	4150462	510	4	0.595463178777497	0.390802295954442	0.204660882823054	4.97485565704118
chr5	107269961	107270308	348	4	0.682945697659452	0.860790652227812	-0.17784495456836	-4.96700385813302
chr6	77508920	77509663	744	4	0.750773759073708	0.630485481703891	0.120288277369817	4.96631758683509
chr5	89958697	89959255	559	4	0.690473725554516	0.838874549732348	-0.148400824177832	-4.94284850027888
chr1	83837157	83838338	1182	6	0.45832346235578	0.581755257250992	-0.123431794895212	-4.90551556586794
chr4	32684977	32685487	511	4	0.638333826739764	0.788264254524428	-0.149930427784664	-4.89382599121019
chr2	123510946	123511669	724	5	0.701597431754212	0.800400178704395	-0.0988027469501828	-4.89337766468879
chr4	132251716	132252493	778	5	0.706772397464883	0.589284680392008	0.117487717072875	4.88389313225211
chr2	41444282	41445854	1573	4	0.630546705705657	0.450898117199615	0.179648588506042	4.87144988298283
chr13	79656913	79657392	480	4	0.635730502332508	0.78385002760376	-0.148119525271253	-4.86750686562257
chr14	43424603	43425683	1081	6	0.593623845955466	0.693474266271211	-0.0998504203157456	-4.78589051371213
chrX	120835072	120836393	1322	4	0.704816924801191	0.46477425539882	0.240042669402371	4.76929059554807
chr7	115169171	115170165	995	5	0.775526457431089	0.773032391627982	0.00249406580310685	-4.7683131637295
chr2	202146615	202147168	554	5	0.575876561677419	0.662834053561584	-0.0869574918841642	-4.75797177661406
chr8	138684626	138686597	1972	7	0.571982893489582	0.445920774222032	0.12606211926755	4.75650479641964
chr7	123404669	123406091	1423	4	0.689361144175365	0.429792174147933	0.259568970027432	4.75061087880949
chr16	63430033	63430861	829	4	0.443559958006788	0.632221126107565	-0.188661168100777	-4.73038120171338
chr11	12673954	12674873	920	4	0.449185040586265	0.714429790718421	-0.265244750132156	-4.61804011429749
chr6	94742538	94743287	750	4	0.528135374330243	0.353664011181499	0.174471363148744	4.56506138184622
chr10	57800746	57801106	361	6	0.664830631654736	0.505308197818979	0.159522433835757	4.4391561517118
chr12	14054519	14055129	611	4	0.65137543919212	0.446877081974969	0.204498357217151	4.36916484911793
chr11	132662109	132662468	360	4	0.486660882029986	0.647431249742208	-0.160770367712222	-4.31378077630809
chr21	32114532	32116950	2419	6	0.493893220700682	0.669319629886235	-0.175426409185553	-4.23250302937995
chrX	86391131	86392533	1403	4	0.228107566921307	0.393799518084581	-0.165691951163275	-4.19680109271763
chrX	108368637	108369128	492	5	0.678902864573267	0.746922824490689	-0.0680199599174227	-4.19113300938854
chrX	26120264	26120788	525	4	0.671273641093428	0.529741837977934	0.141531803115494	4.17115334326762
chr6	93321434	93322061	628	5	0.632258473235295	0.736925104677674	-0.104666631442379	-4.15873866527665
chr11	96976585	96977359	775	4	0.72028550575637	0.575686900295135	0.144598605461235	4.1557309910031
chr4	115681635	115684225	2591	4	0.766544943679168	0.633154040817424	0.133390902861744	4.11325541872624
chrX	94134479	94136568	2090	4	0.67091400227686	0.488170964204177	0.182743038072684	4.05122528408755
chr11	17077426	17078106	681	5	0.82560773631284	0.763829529092291	0.0617782072205492	4.0499973915361
chr3	2624106	2624758	653	5	0.433931693475689	0.511267729397486	-0.0773360359217963	-4.04386525874598
chr9	32687407	32687963	557	4	0.318647845420851	0.467998272888784	-0.149350427467933	-4.04292066942378
chr3	137623975	137625151	1177	6	0.509493093476958	0.64513083562304	-0.135637742146082	-3.87810266675095
chr4	72652505	72653128	624	5	0.552764081281094	0.698754495291533	-0.145990414010439	-3.87454589857205
chr3	120705720	120706490	771	6	0.62441294255586	0.739825165915333	-0.115412223359473	-3.85535687135825
chrX	82386205	82386793	589	5	0.611974115001323	0.433936825360298	0.178037289641025	3.83816984815421
chr4	23359627	23362107	2481	6	0.635448454858063	0.746126194681934	-0.110677739823871	-3.81260343848526
chrX	149290530	149291167	638	5	0.557198222667546	0.637968950764786	-0.0807707280972405	-3.80644854110206
chr6	95600565	95603641	3077	5	0.72911038990013	0.572785619251597	0.156324770648533	3.77125164492393
chr1	161549996	161552274	2279	5	0.480245042673786	0.612983618172972	-0.132738575499186	-3.72316259324876
chr2	77535565	77536917	1353	5	0.411342160103614	0.288788004422299	0.122554155681315	3.64494206262547
chr6	49924907	49925792	886	7	0.543946841997464	0.600692770718866	-0.0567459287214018	-3.63827012975922
chr1	119397751	119398688	938	4	0.714947609876249	0.667188382082538	0.0477592277937114	-3.63612331772834
chr14	68069329	68069849	521	4	0.693251522334256	0.530055508533701	0.163196013800555	3.61716940324276
chr2	90204225	90204824	600	5	0.486403292783232	0.595576823566571	-0.109173530783339	-3.60628847664547
chrX	100981121	100982011	891	5	0.569981062047209	0.67365508098384	-0.103674018936631	-3.59290999078221
chr18	27775379	27775920	542	4	0.5709197185787	0.463644317963045	0.107275400615655	3.53413186060399
chr1	143205085	143205534	450	5	0.252692591589404	0.345213925504635	-0.0925213339152307	-3.4976294213511
chr9	111338109	111339035	927	4	0.703420686204679	0.702159752078292	0.00126093412638761	-3.47387685227979
chrX	28368835	28369387	553	5	0.512155314643495	0.611865091408148	-0.0997097767646534	-3.46673223296526
chrX	154510358	154510953	596	6	0.540748745535449	0.668775244275843	-0.128026498740394	-3.45179669426961
chrX	121713096	121713624	529	5	0.589689796592555	0.680734006671293	-0.0910442100787382	-3.44793490569549
chr2	198415987	198416434	448	4	0.724850416790836	0.623434303782505	0.101416113008331	3.42523117734671
chr3	164950295	164951150	856	5	0.624778238667968	0.684913742721509	-0.0601355040535414	-3.41061327834981
chr1	190921891	190922532	642	4	0.604616843816884	0.613737855516206	-0.00912101169932134	3.38513900274358
chrX	121436770	121437581	812	4	0.688562560153549	0.599226516372582	0.089336043780967	3.35584767110438
chr18	62247945	62249793	1849	5	0.592405509462767	0.419116366952171	0.173289142510596	3.3172335356106
chr4	66045082	66046721	1640	5	0.548498834236857	0.695436297316037	-0.14693746307918	-3.29890004481835
chr8	106591286	106592033	748	6	0.651829411468669	0.579412560916127	0.0724168505525424	3.25721345031412
chrX	31444707	31445611	905	5	0.661082025981117	0.56032482648128	0.100757199499838	3.2140060221615
chr9	30666314	30667379	1066	4	0.652319356415959	0.528461686626013	0.123857669789946	3.18103838340032
chrX	63368902	63369480	579	5	0.603561349058135	0.638720383009556	-0.0351590339514202	-3.1763072335525
chr7	124174810	124175182	373	4	0.701237807637169	0.63239241182121	0.0688453958159598	3.1708825378613
chr14	20734508	20735222	715	6	0.737133048771497	0.795329409495971	-0.0581963607244744	-3.11319731620324
chr6	30110123	30111907	1785	4	0.633331004895607	0.586101639971978	0.0472293649236284	3.10918301181382
chr7	141974946	141976469	1524	4	0.390166651637347	0.558421300956512	-0.168254649319165	-3.10039778159176
chr18	38343740	38344346	607	5	0.550396984908896	0.471892955116131	0.0785040297927643	3.08448174775479
chr4	115822199	115824403	2205	8	0.595817623468572	0.677201710496161	-0.0813840870275889	-3.05470349067227
chr8	7182818	7183414	597	7	0.726507333526503	0.68177353109861	0.0447338024278922	3.02361049200545
chr3	179702276	179702838	563	4	0.552072869425264	0.664333684792268	-0.112260815367004	-3.00642610769911
chr9	30547856	30548950	1095	5	0.662841993881838	0.53959875685548	0.123243237026358	2.98969041739087
chrX	99146599	99147736	1138	5	0.660029761648574	0.694626735614097	-0.0345969739655232	2.98856964666203
chr5	13531443	13531734	292	5	0.696556646158567	0.680648525058229	0.0159081211003378	2.98701184639002
chr3	108809492	108810147	656	5	0.659218249669477	0.718947030822431	-0.0597287811529539	-2.98266999346803
chr12	68590083	68590851	769	4	0.593120874277401	0.53135848606289	0.0617623882145104	2.94961568779755
chr16	10888480	10888949	470	5	0.62481244584082	0.72579364224303	-0.10098119640221	-2.93679717406801
chrX	128266475	128267243	769	5	0.558352226795707	0.667579157616317	-0.10922693082061	-2.92843766088954
chr16	33026848	33027951	1104	4	0.616951201136498	0.660923215022058	-0.0439720138855605	-2.9271069465886
chr8	137241860	137242525	666	5	0.448445541934774	0.525216871704487	-0.0767713297697122	-2.8523970164584
chr8	40460335	40461248	914	5	0.679387863823171	0.620179662605261	0.0592082012179103	2.76617096806783
chr8	113430476	113431108	633	5	0.516789667326769	0.660588365876425	-0.143798698549655	-2.76282942999273
chr21	23767033	23768175	1143	4	0.432807004030243	0.524501336656771	-0.0916943326265284	-2.70768073323388
chrX	127533678	127535113	1436	5	0.357872756584696	0.479586715697948	-0.121713959113253	-2.7033787531822
